car	1.6266427	2.0750058	4.4747653	10.962135	-2.52977	1.1667205095291138	-173.83379651424985	0.81706417
rider	1.6015718	0.8300686	1.8155228	-18.955399	15.658363	0.9346081614494324	-186.6062092810387	0.7429856
rider	1.6032678	0.8438763	1.8386214	-37.4889	-17.728912	0.915737509727478	11.10569884962214	0.5890409
car	1.7286732	2.092309	4.640386	-11.648346	-3.5970001	1.2068612575531006	5.376583985139635	0.667379
car	1.6147629	2.0494497	4.639083	-5.7846527	41.88559	1.0067987442016602	-97.85944232887302	0.6893093
car	1.6360595	2.0693793	4.7333107	0.5647354	40.46881	1.119589924812317	-99.04907259831342	0.6706546
motorcycle	1.2538749	0.75721395	1.7672879	52.615784	-21.281136	1.1150827407836914	4.406389764485174	0.6270348
car	1.6591138	2.0239742	4.1895046	48.101334	9.704811	0.9838040471076965	-188.2360153604088	0.65968734
car	1.5591166	2.0553157	4.59756	-3.5522614	-41.086224	0.829349935054779	86.26324949517738	0.601412
car	1.5960099	2.0729814	4.686938	-74.72879	3.2989502	0.8742167353630066	-179.52665673461794	0.52854776
car	1.6049299	2.077029	4.695621	-54.515854	0.982872	0.9827060103416443	-178.80857162641783	0.527663
rider	1.6095874	0.8342104	1.8395774	6.571495	-25.57489	0.9110249280929565	81.45774696120985	0.52077216
bicycle	1.19577	0.7129184	1.7625566	84.68349	-22.23938	0.9793158769607544	87.83032711721009	0.44078088
rider	1.6042293	0.8593361	1.8306544	9.445572	-26.294617	0.905432939529419	84.68886357073276	0.46690753
rider	1.6084617	0.88200617	1.8127666	1.034256	33.10019	1.172035813331604	-10.027439197152573	0.32193616
rider	1.7427554	1.421251	3.2355351	26.705765	7.5886536	1.1469929218292236	-153.08584015552884	0.31518054
rider	1.5942035	0.8689311	1.8494885	41.63237	21.737267	1.025813341140747	-199.53389956841858	0.30984607
bicycle	1.1857672	0.7107081	1.7867242	-39.568966	-21.322754	0.7441340088844299	-267.4049019545667	0.31700632
rider	1.6298134	0.9721178	2.0379117	76.69156	-19.4962	1.194346308708191	-0.33915736894798587	0.3275254
bicycle	1.2055167	0.7094202	1.756801	74.54947	-21.25875	0.9424135088920593	89.04924267649056	0.3493885
