rider	1.6006087	0.8464925	1.862233	-10.533463	14.544151	0.9918195605278015	-185.23549959764384	0.769328
car	1.6147765	2.1041415	4.5628347	10.978035	-2.5310364	1.1550934314727783	-173.8659257241056	0.8167277
car	1.76941	2.1355288	4.687206	-11.704887	-3.615593	1.2109564542770386	6.832875938834733	0.7480403
rider	1.6137085	0.84601057	1.847079	-38.077614	-17.808914	0.8581001162528992	9.966293522469783	0.58154494
rider	1.7579787	1.3574573	3.1597667	30.423553	9.215141	1.0717486143112183	-153.69029823669663	0.48811722
car	1.5483446	2.1000533	4.564444	55.158264	8.7765045	0.9511681795120239	-180.51854363607637	0.6065818
car	1.6157918	2.0830204	4.776151	0.5061798	40.477005	1.0661795139312744	-98.8561206080342	0.69486815
motorcycle	1.2638193	0.7633092	1.7831306	52.647934	-21.295944	1.106471061706543	5.086280454846583	0.65783143
car	1.5836308	2.0566075	4.6570296	-5.739105	42.01909	0.9985421895980835	-97.70169910999158	0.6505167
car	1.5736536	2.0969305	4.6390767	-38.432858	1.2382355	1.0447434186935425	-176.88375601641653	0.58397835
car	1.5672784	2.0609117	4.6082816	-3.5613022	-41.11296	0.8112644553184509	86.84221731036268	0.6129777
rider	1.6130849	0.8612781	1.8399795	9.352509	-26.26307	0.9192107319831848	30.29857822868216	0.50711435
bicycle	1.2327133	0.71024334	1.7757097	74.301605	-21.703262	0.9936139583587646	82.42428703065835	0.42849234
car	1.6042764	2.0867715	4.702092	-65.06542	3.521881	0.8714204430580139	-179.24562860121776	0.5013115
bicycle	1.1861027	0.6964259	1.7981474	-39.694096	-21.419334	0.7548365592956543	-267.56386777730955	0.37331617
rider	1.6216756	0.82723886	1.8436483	6.6054993	-25.689262	0.921267032623291	79.51932561438188	0.49014097
bicycle	1.2096468	0.71387017	1.7704155	84.68733	-22.240334	0.9933996796607971	87.36169417787717	0.39038405
rider	1.6115893	0.87890124	1.8812435	71.04846	-19.46531	1.245054006576538	0.39463034415399395	0.40088895
