car	1.5564626	2.0321822	4.4153595	1.7048721	-8.297356	1.0601381063461304	-129.92867800105842	0.77409834
car	1.6022848	2.0216565	4.3277307	15.404282	12.4663315	1.129806399345398	142.48553181887448	0.6563635
car	1.7275876	2.129646	4.747572	-9.258835	-3.280449	1.2149230241775513	8.335954688344419	0.89037395
motorcycle	1.250117	0.7614062	1.7635139	52.632294	-21.240883	1.1005737781524658	4.893430063631272	0.6021618
car	1.5840642	2.0503242	4.659384	-5.7150345	42.04004	1.0116760730743408	-96.99739305466831	0.71323305
car	1.5672549	2.0521424	4.639582	-3.592064	-41.10101	0.8110088109970093	85.76498719522495	0.60718423
rider	1.6104361	0.8451589	1.8236861	9.466537	-26.262543	0.872165322303772	85.30565697354159	0.59060264
car	1.6572584	2.0831323	4.790572	0.58148956	40.43518	1.129188060760498	-99.54556246417623	0.65121734
rider	1.6980155	1.3557379	3.019073	-0.45225525	-4.067238	1.1971759796142578	-142.14598763362196	0.33555537
rider	1.5992395	0.8397095	1.8229113	-19.082039	-10.969009	0.9772208333015442	15.33741768198441	0.68998444
rider	1.609031	0.8276488	1.8389019	6.6264114	-25.646637	0.9105607271194458	81.79973453295239	0.53417087
bicycle	1.2039742	0.7178703	1.76003	84.689575	-22.2275	0.9782794713973999	87.8018998698845	0.4031426
rider	1.5952106	0.81490594	1.7749048	20.14215909548744	31.52023235175184	1.0392367839813232	0.6498471926806905	0.33051154
bicycle	1.2232637	0.7086249	1.7647381	74.42377	-21.549019	0.991214394569397	69.60414490194948	0.40432754
bicycle	1.1770611	0.7128758	1.7859007	-39.587833	-21.33229	0.74295574426651	93.17526797391255	0.44757724
rider	1.6241452	0.8986005	1.9365577	37.879486	11.162224	1.008553147315979	-165.5585032404025	0.80801755
car	2.4596734	2.250115	5.1999803	-47.173244	-7.5361023	1.4128724336624146	-0.5338928923742194	0.7538752
rider	1.6204948	0.83238214	1.8497896	71.268616	10.221985	0.9525114297866821	179.68236637835955	0.3351247
car	1.6891757	2.075046	4.7122283	-60.283023906193414	-10.921394014580347	0.9587014574264074	0.5032508425247068	0.7759323
car	1.5981892	2.0706894	4.6690927	73.13035330442989	5.609146318985936	0.9691841011438669	179.58264561647738	0.5448456
rider	1.6192669	0.8375959	1.8530706	8.621986389160156	-33.893165588378906	0.7953017354011536	84.06429741264846	0.31683707
car	1.5930645	2.067084	4.684265	-84.3406430452733	-10.82365372234563	0.9209392303701733	0.4801374823733836	0.46255738
car	1.5981336832046509	2.073150396347046	4.7095866203308105	100.30209350585938	9.258056640625	0.9905853271484375	-178.83517088752401	0.49719334
