car	1.592947	2.0752268	4.6841817	-7.388504	-49.091198	0.7496091723442078	-92.7567260341631	0.7075166
car	1.581608	2.0384	4.6620984	14.42939	51.840073	0.9584812521934509	84.40414030499161	0.5084817
car	1.6558906	2.0806954	4.72182	11.01857	22.669846	1.2328379154205322	80.7763399688527	0.775909
motorcycle	1.2642521	0.7642846	1.7771491	52.635284	-21.257286	1.0795162916183472	4.808612774518054	0.6027192
car	1.6073722	2.0376348	4.614839	-5.785324	42.082886	0.9854379892349243	-97.5590753686116	0.6907631
car	1.5573394	2.0566304	4.6126833	-3.5530014	-41.134594	0.7951435446739197	87.71575752407229	0.62111074
rider	1.6074096	0.85565484	1.825833	9.806183	-21.38945	0.9152379035949707	48.95772613542987	0.45264053
car	1.620125	2.0781631	4.797419	0.53936005	40.45816	1.0139343738555908	-98.51539576751448	0.66115695
rider	1.632555	1.3888621	2.7364647	-14.047552305877476	-28.426943051319917	0.7706397175788879	-74.73392444082725	0.30391824
rider	1.6123183	0.8244693	1.816594	6.7133408	5.94326	1.1271179914474487	48.860996996404154	0.6628527
rider	1.618312	0.8378289	1.8460873	6.6519775	-25.630363	0.928765594959259	76.9893006024041	0.60075164
bicycle	1.2095747	0.725944	1.768705	84.66539	-22.207138	0.9800872802734375	87.4674391666073	0.45010445
bicycle	1.2315112	0.7091391	1.769096	74.450226	-21.526024	0.9880152344703674	68.70350249761326	0.4439643
bicycle	1.17716	0.70033294	1.7899696	-39.479984	-21.382942	0.7317802906036377	92.42577765590866	0.31242394
rider	1.6145358	0.8728271	1.8746136	3.0034714	-7.605591	1.0666121244430542	-126.91165708616413	0.7217319
car	2.559248	2.2633886	5.2664814	-42.937	-7.6390457	1.4500956535339355	0.11401885229319011	0.7162391
car	1.5956339	2.0533056	4.679834	-42.531868	-10.941841	0.844771146774292	1.2204753468894056	0.7321244
car	1.5733179	2.0963497	4.6731195	51.100098	5.5018463	0.9861800670623779	179.18937698444634	0.7517999
rider	1.6180258	0.85066986	1.841674	8.910572037532184	-33.75967309897979	0.8046480417251587	88.90808998710308	0.33294877
car	1.5751045	2.1075935	4.678484	56.93396	8.969574	0.9182149767875671	-178.96169763742034	0.6406605
rider	1.6181903	0.8741851	1.8333303	-21.523323	-11.005882	0.9945240020751953	23.913048034015578	0.7532385
car	1.6031712	2.0671952	4.710476	69.184006	1.8741913	0.9981560111045837	-178.86120506416194	0.64835817
car	1.5931195	2.0667205	4.700268	69.21905497319939	8.804038996225524	0.9211046705281731	179.84506148438928	0.5259682
rider	1.6065272	0.85747814	1.8312234	52.40162697830238	11.558341995144955	0.8873341187041603	167.90384175845597	0.46957433
car	1.6203201	2.0935757	4.729957	-80.9707639437624	-13.778282013402883	0.8956020468923533	0.24768565435033965	0.44911864
car	1.5811292	2.0698855	4.6906962	-56.28828038088399	-7.594176988712472	0.8357403622903803	1.0494132591264365	0.6940595
car	1.6064326	2.0788698	4.718549	-90.9424037610241	-10.979963943998833	0.8822691536023086	1.2823363702022113	0.6475112
car	1.657007	2.085074	4.7645745	84.30643622957345	5.748102872021979	0.9916264455911801	-179.02605850996937	0.80505884
car	1.5960815	2.067669	4.7081795	-94.67186003795118	-4.845544294207312	0.9631748106635811	1.272671652526643	0.47724995
rider	1.6228929	0.839302	1.8469195	100.36019107579068	15.425089642647926	1.006329244772445	-179.0790061364153	0.37061414
truck	2.4450042	2.520064	6.390649	98.27121587441502	8.906252132612728	1.482316372393484	-178.75316513187067	0.37459058
